bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
2442	chr1	243474337	243474840	CpG: 48	503	48	362	19.1	72	0.74
2442	chr1	243483092	243483586	CpG: 36	494	36	279	14.6	56.5	0.92
2442	chr1	243487688	243488227	CpG: 38	539	38	363	14.1	67.3	0.64
2442	chr1	243489111	243489461	CpG: 28	350	28	225	16	64.3	0.81
2445	chr1	243849410	243851290	CpG: 166	1880	166	1136	17.7	60.4	0.97
2445	chr1	243917238	243917791	CpG: 55	553	55	353	19.9	63.8	0.98
2446	chr1	243931453	243931815	CpG: 26	362	26	236	14.4	65.2	0.68
2446	chr1	243979549	243979753	CpG: 14	204	14	148	13.7	72.5	0.68
2446	chr1	244047732	244049607	CpG: 169	1875	169	1086	18	57.9	1.08
2446	chr1	244050095	244050317	CpG: 16	222	16	131	14.4	59	0.83
2446	chr1	244054972	244055236	CpG: 26	264	26	170	19.7	64.4	0.96
2450	chr1	244451150	244452299	CpG: 103	1149	103	710	17.9	61.8	0.94
2450	chr1	244461199	244461618	CpG: 47	419	47	305	22.4	72.8	0.85
2451	chr1	244652897	244653778	CpG: 99	881	99	636	22.5	72.2	0.86
2452	chr1	244730139	244731064	CpG: 109	925	109	660	23.6	71.4	0.93
2452	chr1	244834721	244835840	CpG: 118	1119	118	714	21.1	63.8	1.05
2453	chr1	244862882	244864718	CpG: 200	1836	200	1109	21.8	60.4	1.24
2453	chr1	244918661	244919029	CpG: 47	368	47	286	25.5	77.7	0.86
2453	chr1	244969999	244971409	CpG: 133	1410	133	936	18.9	66.4	0.86
2455	chr1	245153245	245156945	CpG: 323	3700	323	2357	17.5	63.7	0.86
2456	chr1	245335581	245335916	CpG: 23	335	23	215	13.7	64.2	0.73
2458	chr1	245577691	245577902	CpG: 17	211	17	129	16.1	61.1	0.86
2458	chr1	245590097	245590334	CpG: 26	237	26	187	21.9	78.9	0.73
2459	chr1	245673021	245673445	CpG: 38	424	38	301	17.9	71	0.76
2459	chr1	245685237	245685801	CpG: 43	564	43	375	15.2	66.5	0.69
2459	chr1	245687875	245689212	CpG: 110	1337	110	894	16.5	66.9	0.74
2461	chr1	245974473	245976257	CpG: 132	1784	132	1136	14.8	63.7	0.74
2463	chr1	246251446	246252267	CpG: 70	821	70	520	17.1	63.3	0.85
2465	chr1	246506846	246507466	CpG: 74	620	74	448	23.9	72.3	0.91
2466	chr1	246565905	246566974	CpG: 88	1069	88	655	16.5	61.3	0.88
2466	chr1	246619895	246620615	CpG: 42	720	42	418	11.7	58.1	0.7
2467	chr1	246723962	246724726	CpG: 85	764	85	529	22.3	69.2	0.93
2467	chr1	246788912	246789209	CpG: 34	297	34	214	22.9	72.1	0.91
2468	chr1	246931183	246932365	CpG: 144	1182	144	819	24.4	69.3	1.02
2469	chr1	247007566	247008132	CpG: 53	566	53	396	18.7	70	0.78
2470	chr1	247078277	247078899	CpG: 55	622	55	422	17.7	67.8	0.77
2470	chr1	247103877	247104582	CpG: 58	705	58	470	16.5	66.7	0.74
2470	chr1	247111283	247112455	CpG: 132	1172	132	847	22.5	72.3	0.87
2470	chr1	247115902	247116159	CpG: 17	257	17	181	13.2	70.4	0.63
2470	chr1	247126361	247126923	CpG: 66	562	66	415	23.5	73.8	0.86
2470	chr1	247171518	247172080	CpG: 66	562	66	415	23.5	73.8	0.86
2471	chr1	247210433	247211002	CpG: 46	569	46	393	16.2	69.1	0.68
2471	chr1	247300546	247301408	CpG: 61	862	61	542	14.2	62.9	0.72
2471	chr1	247330947	247332538	CpG: 170	1591	170	1068	21.4	67.1	0.95
2472	chr1	247406013	247406500	CpG: 36	487	36	270	14.8	55.4	0.98
2472	chr1	247451393	247451642	CpG: 17	249	17	155	13.7	62.2	0.71
2473	chr1	247518097	247518649	CpG: 65	552	65	394	23.6	71.4	0.93
2473	chr1	247530733	247531199	CpG: 51	466	51	345	21.9	74	0.8
2474	chr1	247639436	247639839	CpG: 52	403	52	305	25.8	75.7	0.91
2476	chr1	247937023	247937424	CpG: 38	401	38	275	19	68.6	0.81
2482	chr1	248691729	248692169	CpG: 49	440	49	319	22.3	72.5	0.85
2482	chr1	248746583	248748276	CpG: 138	1693	138	1309	16.3	77.3	0.63
2483	chr1	248811896	248812318	CpG: 43	422	43	305	20.4	72.3	0.78
2483	chr1	248826251	248826532	CpG: 33	281	33	182	23.5	64.8	1.12
2483	chr1	248837881	248839111	CpG: 129	1230	129	833	21	67.7	0.92
2483	chr1	248847364	248848597	CpG: 145	1233	145	854	23.5	69.3	0.99
2483	chr1	248858212	248859220	CpG: 85	1008	85	636	16.9	63.1	0.85
2483	chr1	248873209	248873811	CpG: 48	602	48	355	15.9	59	0.92
2484	chr1	248906053	248906791	CpG: 80	738	80	497	21.7	67.3	1.02
